sourceTaxonId,sourceTaxonName,sourceLifeStageId,sourceLifeStageName,interactionTypeId,interactionTypeName,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,localityId,sourcelocalityName,localityName,CountryCode,localityCountry,localityProvinceId,localityProvinceName,localityEcoregionId,localityEcoregionName,decimalLatitude,decimalLongitude,localityGeometricShape,targetClass,targetOrder,targetFamily,targetGenus,targetSubgenus,targetSpecies,sourcePhylum,sourceClass,sourceOrder,sourceFamily,sourceGenus,sourceSubgenus,sourceSpecies,sourceSubspecies,ReferenceAbbreviation,referenceCitation,referenceDoi,referenceURL,,,,,,,,,,,,,,,
WORMS:356782,Chelacheres optans ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:213380,Echinometra lucunter,UBERON:0002416,Body surface ,UBERON:0007956,adult organism,,,,,,,,,,,,,Echinoidea,Camarodonta,Echinometridae,Echinometra,,lucunter,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Chelacheres,,optans,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:356781,Chelacheres longipalpus ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:213380,Echinometra lucunter,UBERON:0002416,Body surface ,UBERON:0007957,adult organism,,,,,,,,,,,,,Echinoidea,Camarodonta,Echinometridae,Echinometra,,lucunter,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Chelacheres,,longipalpus,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:356781,Chelacheres longipalpus ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:422493,Echinometra viridis,UBERON:0002416,Body surface ,UBERON:0007958,adult organism,,,,,,,,,,,,,Echinoidea,Camarodonta,Echinometridae,Echinometra,,viridis,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Chelacheres,,longipalpus,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:533536,Trochostilifer eucidaricola ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0000165,mouth ,UBERON:0007959,adult organism,,,,,,,,,,,,,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Trochostilifer,,eucidaricola,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:422159,Pinnaxodes floridensis ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:210890,Holothuria (Theelothuria) princeps,UBERON:0000162,cloaca ,UBERON:0007960,adult organism,,,,,,,,,,,,,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Theelothuria,princeps,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnaxodes,,floridensis,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:125186,Holothuria (Vaneyothuria) lentiginosa,AEO:0000186,body cavity ,UBERON:0007961,adult organism,,,,,,,,,,,,,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Vaneyothuria,lentiginosa,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Markle & Olney 1990,"Markle, D. F., & Onley, J. E. (1990). Systematics of the Pearlfishes (Pisces: Carapidae). Bulletin of Marine Science, 47(2), 269–410.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1990/00000047/00000002/art00001,,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:125186,Holothuria (Vaneyothuria) lentiginosa,AEO:0000186,body cavity ,UBERON:0007962,adult organism,,,,,,,,,,,,,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Vaneyothuria,lentiginosa,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Eeckhaut et al. 2004,"Eeckhaut, I., Parmentier, E., Becker, P., Gomez da Silva, S., & Jangoux, M. (2004). Parasites and biotic diseases in field and cultivated sea cucumbers. In Advances in sea cucumber aquaculture and management (pp. 311–325).",,http://www.vliz.be/en/imis?refid=217892,,,,,,,,,,,,,,,
WORMS:360837,Asterocheres simulans,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:367850,Lytechinus variegatus,UBERON:0002416,Body surface ,UBERON:0007963,adult organism,,,,,,,,,,,,,Echinoidea,Camarodonta,Toxopneustidae,Lytechinus,,variegatus,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Asterocheres,,simulans,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:356779,Pseudanthessius exilicornis ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:367846,Meoma ventricosa,UBERON:0002416,Body surface ,UBERON:0007964,adult organism,,,,,,,,,,,,,Echinoidea,Spatangoida,Brissidae,Meoma,,ventricosa,Arthropoda,Hexanauplia,Cyclopoida,Pseudanthessiidae,Pseudanthessius,,exilicornis,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:353494,Micropontius glaber ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:367846,Meoma ventricosa,UBERON:0002416,Body surface ,UBERON:0007965,adult organism,,,,,,,,,,,,,Echinoidea,Spatangoida,Brissidae,Meoma,,ventricosa,Arthropoda,Hexanauplia,Siphonostomatoida,Micropontiidae,Micropontius,,glaber,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:137993,Vitreolina  ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:158073,Ophioderma brevispina,UBERON:0002416,Body surface ,UBERON:0007966,adult organism,,,,,,,,,,,,,Ophiuroidea,Ophiacanthida,Ophiodermatidae,Ophioderma,,brevispina,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,,,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:419834,Ersilia stancyki ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:243691,Ophiolepis elegans,UBERON:0001460,arm ,UBERON:0007967,adult organism,,,,,,,,,,,,,Ophiuroidea,Amphilepidida,Ophiolepididae,Ophiolepis,,elegans,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Ersilia,,stancyki,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:419859,Vitreolina arcuata ,UBERON:0007023,adult organism,RO:0002444,parasite of ,WORMS:244162,Ophiothrix (Ophiothrix) angulata,,,UBERON:0007968,adult organism,,,,,,,,,,,,,Ophiuroidea,Amphilepidida,Ophiotrichidae,Ophiothrix,Ophiothrix,angulata,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,,arcuata,,Hendler et al. 1995,"Hendler, G., Miller, J. E., Pawson, D. L., & Kier, P. M. (1995). Sea Stars, Sea Urchins and Allies: Echinoderms of Florida and the Caribbean (G. Hendler, Ed.). Florida: Smithsonian Institution.",,"https://books.google.com.mx/books?id=-0MWAQAAIAAJ&pg=PR4&dq=Sea+Stars,+Sea+Urchins+and+Allies:+Echinoderms+of+Florida+and+the+Caribbean&hl=es-419&sa=X&ved=0ahUKEwiVpM_8wdDjAhVlUt8KHdgBBrAQ6wEITzAF",,,,,,,,,,,,,,,
WORMS:356781,Chelacheres longipalpus ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:422490,Tripneustes ventricosus,UBERON:0002416,Body surface ,UBERON:0007969,adult organism,,,,,,,,,,,,,Echinoidea,Camarodonta,Toxopneustidae,Tripneustes,,ventricosus,Arthropoda,Hexanauplia,Siphonostomatoida,Asterocheridae,Chelacheres,,longipalpus,,WORMS 2019,WoRMS Editorial Board (2019). World Register of Marine Species.  ,doi:10.14284/170,http://www.marinespecies.org at VLIZ,,,,,,,,,,,,,,,
WORMS:422159,Pinnaxodes floridensis ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:210890,Holothuria (Theelothuria) princeps,UBERON:0000162,cloaca ,UBERON:0007970,adult organism,GeoNames:7169470,GeoNames,City of Fort Walton Beach ,ISO_2:US,United States ,SPALDING_P:6,Warm Temperate Northwest Atlantic,SPALDING_R:43,Northern Gulf of Mexico,30.42437,-86.61919,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Theelothuria,princeps,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnaxodes,,floridensis,,Wells & Wells 1961,"Wells, H. W., & Wells, M. J. (1961). Observations on Pinnaxodes floridensis, a new species of pinnotherid crustacean commensal in holothurians. Bulletin of Marine Science, 11(1), 267–279. ",,http://www.ingentaconnect.com/content/umrsmas/bullmar/1961/00000011/00000001/art00013,,,,,,,,,,,,,,,
WORMS:422159,Pinnaxodes floridensis  ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:210890,Holothuria (Theelothuria) princeps,UBERON:0000162,cloaca ,UBERON:0007971,adult organism,GeoNames:4154045,GeoNames,East Pass ,ISO_2:US,United States ,SPALDING_P:6,Warm Temperate Northwest Atlantic,SPALDING_R:43,Northern Gulf of Mexico,30.39214,-86.51606,Point,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Theelothuria,princeps,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnaxodes,,floridensis,,Wells & Wells 1961,"Wells, H. W., & Wells, M. J. (1961). Observations on Pinnaxodes floridensis, a new species of pinnotherid crustacean commensal in holothurians. Bulletin of Marine Science, 11(1), 267–279. ",,http://www.ingentaconnect.com/content/umrsmas/bullmar/1961/00000011/00000001/art00013,,,,,,,,,,,,,,,
WORMS:422161,Pinnixa leptosynaptae ,UBERON:0007023,adult organism,RO_0002441,commensually interacts with ,WORMS:422539,Leptosynapta crassipatina ,UBERON:0002416,Body surface ,UBERON:0007972,adult organism,GeoNames:4146569,GeoNames,Bald Point,ISO_2:US,United States,SPALDING_P:6,Warm Temperate Northwest Atlantic,SPALDING_R:43,Northern Gulf of Mexico,29.94771,-84.34128,Point,Holothuroidea,Apodida,Synaptidae,Leptosynapta,,crassipatina,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,Pinnixa,,leptosynaptae,,Wass 1968,"Wass, M. L. (1968). A new pinnixid commensal with a holothurian (Crustacea: Decapoda). Tulane Studies in Zoology, 14, 137–139.",,http://www.ingentaconnect.com/content/umrsmas/bullmar/1961/00000011/00000001/art00013,,,,,,,,,,,,,,,
WORMS:419850,Nanobalcis worsfoldi ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0002416,Body surface ,UBERON:0007973,adult organism,GeoNames:3572443,GeoNames,Eight Mile Rock ,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,26.51667,-78.78333,Point,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Nanobalcis,,worsfoldi,,Warén & Mifsud 1990,"Warén, A., & Mifsud, C. (1990). Nanobalcis a new eulimid genus (Prosobranchia) parasitic on cidaroid sea urchins, with two new species, and comments on Sabinella bonifaciae (Nordsieck). Bollettino Malacologico, 26, 37–46.",,https://www.societaitalianadimalacologia.it/Bollettino/Bollettino%201990/037-046%20Waren%20&%20Mifsud%201990%20Nanobalcis%20new%20genera.pdf,,,,,,,,,,,,,,,
WORMS:419850,Nanobalcis worsfoldi ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0002416,Body surface ,UBERON:0007974,adult organism,GeoNames:3572653,GeoNames,Chubb Rocks ,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,26.73353,-77.21356,Point,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Nanobalcis,,worsfoldi,,Warén & Mifsud 1990,"Warén, A., & Mifsud, C. (1990). Nanobalcis a new eulimid genus (Prosobranchia) parasitic on cidaroid sea urchins, with two new species, and comments on Sabinella bonifaciae (Nordsieck). Bollettino Malacologico, 26, 37–46.",,https://www.societaitalianadimalacologia.it/Bollettino/Bollettino%201990/037-046%20Waren%20&%20Mifsud%201990%20Nanobalcis%20new%20genera.pdf,,,,,,,,,,,,,,,
WORMS:419850,Nanobalcis worsfoldi ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0002416,Body surface ,UBERON:0007975,adult organism,GeoNames:3625428,GeoNames, Bolivarian Republic of Venezuela ,ISO_2:VE,Venezuela,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,8,-66,Poligon,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Nanobalcis,,worsfoldi,,Warén & Mifsud 1990,"Warén, A., & Mifsud, C. (1990). Nanobalcis a new eulimid genus (Prosobranchia) parasitic on cidaroid sea urchins, with two new species, and comments on Sabinella bonifaciae (Nordsieck). Bollettino Malacologico, 26, 37–46.",,https://www.societaitalianadimalacologia.it/Bollettino/Bollettino%201990/037-046%20Waren%20&%20Mifsud%201990%20Nanobalcis%20new%20genera.pdf,,,,,,,,,,,,,,,
WORMS:419850,Nanobalcis worsfoldi ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0002416,Body surface ,UBERON:0007976,adult organism,GeoNames:3577279,GeoNames,Aruba ,ISO_2:AW, Aruba,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.5,-69.96667,Poligon,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Nanobalcis,,worsfoldi,,Warén & Mifsud 1990,"Warén, A., & Mifsud, C. (1990). Nanobalcis a new eulimid genus (Prosobranchia) parasitic on cidaroid sea urchins, with two new species, and comments on Sabinella bonifaciae (Nordsieck). Bollettino Malacologico, 26, 37–46.",,https://www.societaitalianadimalacologia.it/Bollettino/Bollettino%201990/037-046%20Waren%20&%20Mifsud%201990%20Nanobalcis%20new%20genera.pdf,,,,,,,,,,,,,,,
WORMS:419850,Nanobalcis worsfoldi ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0002416,Body surface ,UBERON:0007977,adult organism,GeoNames:3513507,GeoNames,Malmok ,ISO_2:BQ,Bonaire ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.3,-68.38333,Point,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Nanobalcis,,worsfoldi,,Warén & Mifsud 1990,"Warén, A., & Mifsud, C. (1990). Nanobalcis a new eulimid genus (Prosobranchia) parasitic on cidaroid sea urchins, with two new species, and comments on Sabinella bonifaciae (Nordsieck). Bollettino Malacologico, 26, 37–46.",,https://www.societaitalianadimalacologia.it/Bollettino/Bollettino%201990/037-046%20Waren%20&%20Mifsud%201990%20Nanobalcis%20new%20genera.pdf,,,,,,,,,,,,,,,
WORMS:137993,Vitreolina  ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:241768,Actinopyga agassizii,UBERON:0002416,Body surface ,UBERON:0007978,adult organism,GeoNames:3572807,GeoNames,Bimini,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,25.70444,-79.28889,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Actinopyga,,agassizii,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,,,,Warén 1984,"Warén, A. (1984). A Generic Revision of the Family Eulimidae (Gastropoda, Prosobranchia). Journal of Molluscan Studies, 49(S-13), 1–96. ",doi:10.1093/mollus/49.supplement_13.1,https://academic.oup.com/mollus/article/49/Supplement_13/1/1079637,,,,,,,,,,,,,,,
WORMS:419859,Vitreolina arcuata ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:123574,Ophiura ,UBERON:0002416,Body surface ,UBERON:0007979,adult organism,GeoNames:4563233,GeoNames,Caribbean Sea,,,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,15.00028,-75.00028,Poligon,Ophiuroidea,Ophiurida,Ophiuridae,Ophiura,,,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,,arcuata,,Warén 1984,"Warén, A. (1984). A Generic Revision of the Family Eulimidae (Gastropoda, Prosobranchia). Journal of Molluscan Studies, 49(S-13), 1–96. ",doi:10.1093/mollus/49.supplement_13.1,https://academic.oup.com/mollus/article/49/Supplement_13/1/1079637,,,,,,,,,,,,,,,
WORMS:419856,Sabinella troglodytes ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0004529,anatomical projection ,UBERON:0007980,adult organism,GeoNames:4155751,GeoNames,Florida,ISO_2:US,United States,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:70,Floridian,28.75054,-82.5001,Poligon,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Sabinella,,troglodytes,,Warén 1984,"Warén, A. (1984). A Generic Revision of the Family Eulimidae (Gastropoda, Prosobranchia). Journal of Molluscan Studies, 49(S-13), 1–96. ",doi:10.1093/mollus/49.supplement_13.1,https://academic.oup.com/mollus/article/49/Supplement_13/1/1079637,,,,,,,,,,,,,,,
WORMS:419856,Sabinella troglodytes ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0004529,anatomical projection ,UBERON:0007981,adult organism,GeoNames:4563233,GeoNames,Caribbean Sea,,,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:65,Greater Antilles,15.00028,-75.00028,Poligon,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Sabinella,,troglodytes,,Warén 1984,"Warén, A. (1984). A Generic Revision of the Family Eulimidae (Gastropoda, Prosobranchia). Journal of Molluscan Studies, 49(S-13), 1–96. ",doi:10.1093/mollus/49.supplement_13.1,https://academic.oup.com/mollus/article/49/Supplement_13/1/1079637,,,,,,,,,,,,,,,
WORMS:419834,Ersilia stancyki ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:243691,Ophiolepis elegans,UBERON:0002416,Body surface ,UBERON:0007982,adult organism,GeoNames:4155751,GeoNames,Florida,ISO_2:US,United States,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:70,Floridian,28.75054,-82.5001,Poligon,Ophiuroidea,Amphilepidida,Ophiolepididae,Ophiolepis,,elegans,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Ersilia,,stancyki,,Warén 1984,"Warén, A. (1984). A Generic Revision of the Family Eulimidae (Gastropoda, Prosobranchia). Journal of Molluscan Studies, 49(S-13), 1–96. ",doi:10.1093/mollus/49.supplement_13.1,https://academic.oup.com/mollus/article/49/Supplement_13/1/1079637,,,,,,,,,,,,,,,
WORMS:533536,Trochostilifer eucidaricola ,UBERON:0007023,adult organism,RO:0002632,ectoparasite of ,WORMS:396741,Eucidaris tribuloides,UBERON:0002416,Body surface ,UBERON:0007983,adult organism,GeoNames:3577279,GeoNames,Aruba ,ISO_2:AW, Aruba,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:66,Southern Caribbean,12.5,-69.96667,Poligon,Echinoidea,Cidaroida,Cidaridae,Eucidaris,,tribuloides,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Trochostilifer,,eucidaricola,,Warén & Moolenbeek 1989,"Warén, A., & Moolenbeek, R. (1989). A new eulimid gastropod, Trochostilifer eucidaricola, parasitic on the pencil urchin Eucidaris tribuloides from the southern caribbean. Proceedings of the Biological Society of Washington, 102(1), 169–175.",,https://www.biodiversitylibrary.org/page/34606760#page/189/mode/1up,,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:125186,Holothuria (Vaneyothuria) lentiginosa,AEO:0000186,body cavity ,UBERON:0007984,adult organism,GeoNames:4155751,GeoNames,Florida,ISO_2:US,United States,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:70,Floridian,28.75054,-82.5001,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Vaneyothuria,lentiginosa,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Tyler et al. 1992,"Tyler, J. C., Robins, C. R., Smith, C. L., & Gilmore, G. (1992). Deepwater populations of the western Atlantic pearlfish Carapus bermudensis (Ophidiiformes: Carapidae). Bulletin of Marine Science, 51(2), 218–223.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1992/00000051/00000002/art00007,,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:149786,Eostichopus arnesoni ,AEO:0000186,body cavity ,UBERON:0007985,adult organism,GeoNames:3572309,GeoNames,Grand Bahama Island,ISO_2:BS,Bahamas,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:63,Bahamian,26.63333,-78.41667,Poligon,Holothuroidea,Synallactida,Stichopodidae,Eostichopus,,arnesoni,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Tyler et al. 1992,"Tyler, J. C., Robins, C. R., Smith, C. L., & Gilmore, G. (1992). Deepwater populations of the western Atlantic pearlfish Carapus bermudensis (Ophidiiformes: Carapidae). Bulletin of Marine Science, 51(2), 218–223.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1992/00000051/00000002/art00007,,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:149786,Eostichopus arnesoni ,AEO:0000186,body cavity ,UBERON:0007986,adult organism,GeoNames:3374084,GeoNames,Barbados,ISO_2:BB,Barbados,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,13.16453,-59.55165,Poligon,Holothuroidea,Synallactida,Stichopodidae,Eostichopus,,arnesoni,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Tyler et al. 1992,"Tyler, J. C., Robins, C. R., Smith, C. L., & Gilmore, G. (1992). Deepwater populations of the western Atlantic pearlfish Carapus bermudensis (Ophidiiformes: Carapidae). Bulletin of Marine Science, 51(2), 218–223.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1992/00000051/00000002/art00007,,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:125186,Holothuria (Vaneyothuria) lentiginosa,AEO:0000186,body cavity ,UBERON:0007987,adult organism,GeoNames:3374084,GeoNames,Barbados,ISO_2:BB,Barbados,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,13.16453,-59.55165,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Vaneyothuria,lentiginosa,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Tyler et al. 1992,"Tyler, J. C., Robins, C. R., Smith, C. L., & Gilmore, G. (1992). Deepwater populations of the western Atlantic pearlfish Carapus bermudensis (Ophidiiformes: Carapidae). Bulletin of Marine Science, 51(2), 218–223.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1992/00000051/00000002/art00007,,,,,,,,,,,,,,,
WORMS:158995,Carapus bermudensis ,UBERON:0007023,adult organism,RO:0002634,endoparasite of,WORMS:125186,Holothuria (Vaneyothuria) lentiginosa,AEO:0000186,body cavity ,UBERON:0007988,adult organism,GeoNames:3576466,GeoNames,Saint Lucia Island ,ISO_2:LC,Saint Lucia Island ,SPALDING_P:12,Tropical Northwestern Atlantic,SPALDING_R:64,Eastern Caribbean,13.90474,-60.96794,Poligon,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Vaneyothuria,lentiginosa,Chordata,Actinopterygii,Ophidiiformes,Carapidae,Carapus,,bermudensis,,Tyler et al. 1992,"Tyler, J. C., Robins, C. R., Smith, C. L., & Gilmore, G. (1992). Deepwater populations of the western Atlantic pearlfish Carapus bermudensis (Ophidiiformes: Carapidae). Bulletin of Marine Science, 51(2), 218–223.",,https://www.ingentaconnect.com/content/umrsmas/bullmar/1992/00000051/00000002/art00007,,,,,,,,,,,,,,,
